Date,Price,Open,High,Low,Vol.,Vol.,Change %
2022-03-03,2762.52,2653.77,2786.77,2619,,,0.0401
2022-03-02,2656.02,2608.27,2675.5,2550,,,0.0182
2022-03-01,2608.5,2488.5,2718,2481,,,0.0486
2022-02-28,2487.52,2481.5,2524,2435,,,0.0024
2022-02-27,2481.5,2356,2553,2356,,,0.0459
2022-02-25,2372.5,2425,2482.02,2315.02,,,-0.02
2022-02-24,2421.02,2482.52,2712.27,2314.02,,,-0.0256
2022-02-23,2484.5,2345.5,2485.5,2342,,,0.0588
2022-02-22,2346.5,2403.5,2436,2344.27,,,-0.0227
2022-02-21,2401.02,2368.27,2410.77,2301,,,0.0139
2022-02-20,2368.02,2320.5,2377.5,2320.5,,,0.0072
2022-02-18,2351,2370.02,2384.5,2290.5,,,-0.0082
2022-02-17,2370.5,2289.52,2419.77,2277.5,,,0.0349
2022-02-16,2290.5,2255.5,2315,2218,,,0.0152
2022-02-15,2256.25,2359,2372.02,2186,,,-0.0445
2022-02-14,2361.27,2354.27,2391,2252.5,,,0.002
2022-02-13,2356.5,2335.5,2357,2301.5,,,0.0188
2022-02-11,2313,2249.02,2359.5,2176,,,0.0296
2022-02-10,2246.5,2283,2331,2243.5,,,-0.0151
2022-02-09,2281.02,2238.02,2296.5,2225,,,0.0193
2022-02-08,2237.77,2276.27,2281,2200,,,-0.0169
2022-02-07,2276.25,2299.5,2306.77,2168,,,-0.0086
2022-02-06,2296.02,2296.75,2301.5,2286,,,0.0046
2022-02-04,2285.5,2318.25,2356.27,2273,,,-0.0132
2022-02-03,2316,2364.5,2393,2277.77,,,-0.018
2022-02-02,2358.52,2356.52,2424,2340.5,,,0.0077
2022-02-01,2340.5,2335.27,2392.77,2300.5,,,0.0009
2022-01-31,2338.5,2361.77,2448,2321,,,-0.0097
2022-01-30,2361.5,2364.75,2381.5,2360.5,,,-0.0055
2022-01-28,2374.5,2367.02,2384.5,2250,,,0.0032
2022-01-27,2367,2326.02,2388.52,2236.77,,,0.0175
2022-01-26,2326.27,2189.5,2380,2173,,,0.0617
2022-01-25,2191.02,2137.27,2204.75,2125,,,0.0253
2022-01-24,2137,2104.5,2149,2083.75,,,0.0154
2022-01-23,2104.5,2103.25,2108,2090.5,,,0.0029
2022-01-21,2098.5,2046,2139.27,2033.78,,,0.0257
2022-01-20,2046,1984.28,2083.5,1979,,,0.0311
2022-01-19,1984.28,1891,2039.5,1876.03,,,0.0481
2022-01-18,1893.28,1873.5,1927.53,1870.5,,,0.0115
2022-01-17,1871.78,1874,1897.5,1865.5,,,-0.0008
2022-01-16,1873.28,1880,1880,1870.5,,,-0.0052
2022-01-14,1883,1881,1916.78,1854.53,,,0.0012
2022-01-13,1880.78,1908.78,1917,1862.78,,,-0.013
2022-01-12,1905.5,1918,1948,1895.5,,,-0.0061
2022-01-11,1917.28,1909.5,1937.78,1851,,,0.0009
2022-01-10,1915.53,1925.5,1965.78,1886.5,,,-0.0074
2022-01-09,1929.78,1936.5,1940,1925.5,,,-0.0017
2022-01-07,1933,1873.03,1944.03,1856.78,,,0.0319
2022-01-06,1873.28,1863,1896.03,1825,,,0.004
2022-01-05,1865.78,1879,1924.5,1844.5,,,-0.007
2022-01-04,1879,1839,1896,1828.75,,,0.0235
2022-01-03,1835.78,1900,1907,1817.25,,,-0.0347
2022-01-02,1901.78,1892.25,1903.25,1892.25,,,-0.0006
2021-12-31,1903,1968.5,1968.5,1855,,,-0.0324
2021-12-30,1966.75,1988,2018.03,1947.53,,,-0.0081
2021-12-29,1982.78,1992,1996.53,1946.5,,,-0.0036
2021-12-28,1990.03,1970.5,2019.28,1888.53,,,0.0123
2021-12-27,1965.78,1945,1998.78,1934.5,,,0.0096
2021-12-26,1947.03,1949.25,1966,1941.5,,,0.0018
2021-12-24,1943.5,1943.5,1943.5,1943.5,,,0
2021-12-23,1943.5,1887,1962,1831,,,0.0314
2021-12-22,1884.28,1788,1900.03,1786.03,,,0.0538
2021-12-21,1788,1753.5,1828,1737.78,,,0.02
2021-12-20,1753,1751,1757.78,1688,,,-0.0016
2021-12-19,1755.78,1782.5,1784.5,1751,,,-0.0114
2021-12-17,1776,1736.5,1858.78,1707,,,0.0229
2021-12-16,1736.28,1613.03,1739.5,1607.28,,,0.0794
2021-12-15,1608.53,1621,1634.5,1531.53,,,-0.0086
2021-12-14,1622.53,1677.53,1692.03,1578.5,,,-0.0351
2021-12-13,1681.5,1767.75,1786.28,1657.78,,,-0.0484
2021-12-12,1767.03,1751.25,1778.03,1750.25,,,0.0046
2021-12-10,1759,1805,1816.5,1732.5,,,-0.0255
2021-12-09,1805,1854.5,1868.75,1750.5,,,-0.0266
2021-12-08,1854.25,1846.5,1875,1832,,,0.0042
2021-12-07,1846.5,1856.75,1884.5,1825,,,-0.0046
2021-12-06,1855,1820,1857,1750,,,0.0215
2021-12-05,1816,1811.75,1820,1808.5,,,0.0044
2021-12-03,1808,1776,1871,1764,,,0.0174
2021-12-02,1777,1749,1792,1705,,,0.016
2021-12-01,1749,1735.5,1783,1727.75,,,0.0078
2021-11-30,1735.5,1790.5,1800,1696.5,,,-0.0307
2021-11-29,1790.5,1778.5,1804.5,1765.5,,,0.0067
2021-11-28,1778.5,1733.5,1779.5,1721.5,,,0.0143
2021-11-26,1753.5,1862,1883,1698.5,,,-0.0583
2021-11-25,1862,1857,1911.5,1851,,,0.003
2021-11-24,1856.5,1871.5,1909,1837,,,-0.008
2021-11-23,1871.5,1966.5,1996.5,1835.5,,,-0.0483
2021-11-22,1966.5,2050.5,2084,1941.5,,,-0.041
2021-11-21,2050.5,2060,2060.5,2049.5,,,-0.0027
2021-11-19,2056,2136,2151.5,2056,,,-0.0375
2021-11-18,2136,2191.25,2215.25,2128,,,-0.0251
2021-11-17,2191,2163.25,2195.25,2149.25,,,0.0125
2021-11-16,2164,2147,2178.75,2134.5,,,0.0079
2021-11-15,2147,2112.5,2172.25,2082.5,,,0.0163
2021-11-14,2112.5,2101.5,2124,2101.5,,,-0.0012
2021-11-12,2115,2065,2124.52,2025.5,,,0.0252
2021-11-11,2063,2036,2084.5,2021,,,0.0133
2021-11-10,2036,2026.5,2067.5,2001,,,0.0047
2021-11-09,2026.5,2077.75,2106.75,2006,,,-0.0234
2021-11-08,2075,2039.25,2087,2025.5,,,0.0177
2021-11-07,2039,2039.25,2044,2035.75,,,0.0049
2021-11-05,2029,2003,2047.5,1992.5,,,0.013
2021-11-04,2003,2008,2060,1988.5,,,-0.0022
2021-11-03,2007.5,2010.75,2026.5,1976.5,,,-0.0017
2021-11-02,2011,2049,2054.25,2004.75,,,-0.0185
2021-11-01,2049,1989,2071,1972,,,0.0304
2021-10-31,1988.5,2001.25,2005.25,1986.25,,,-0.0082
2021-10-29,2005,1991,2005.5,1936,,,0.007
2021-10-28,1991,1954.5,2010,1954.5,,,0.0202
2021-10-27,1951.5,2004,2019,1932.5,,,-0.0262
2021-10-26,2004,2059,2059,1950.5,,,-0.0253
2021-10-25,2056,2027,2078,2021.75,,,0.0144
2021-10-24,2026.75,2018,2026.75,2017.75,,,0.0046
2021-10-22,2017.5,2013.5,2040,1993,,,0.001
2021-10-21,2015.5,2066,2093.5,1978,,,-0.0244
2021-10-20,2066,2100,2122,2030.5,,,-0.0162
2021-10-19,2100,2015,2112,2010,,,0.0422
2021-10-18,2015,2075,2076.5,1970.5,,,-0.0289
2021-10-17,2075,2078.5,2081,2068.75,,,-0.0002
2021-10-15,2075.5,2124.5,2156,2063.5,,,-0.0231
2021-10-14,2124.5,2105.5,2205.5,2079.5,,,0.0088
2021-10-13,2106,2039,2147.5,2035.5,,,0.0329
2021-10-12,2039,2106.5,2120,2026.75,,,-0.032
2021-10-11,2106.5,2115,2179.5,2101.5,,,-0.004
2021-10-10,2115,2069,2136,2069,,,0.0232
2021-10-08,2067,1944.25,2081,1933,,,0.0625
2021-10-07,1945.5,1883.25,1991.5,1865.5,,,0.0331
2021-10-06,1883.25,1895,1897,1831,,,-0.0062
2021-10-05,1895,1890.5,1912,1875,,,0.0024
2021-10-04,1890.5,1915,1915,1863.75,,,-0.0128
2021-10-03,1915,1920.25,1929,1906.5,,,0.0079
2021-10-01,1900,1897,1922.5,1846,,,0.0016
2021-09-30,1897,1841.5,1904.5,1841.5,,,0.0301
2021-09-29,1841.5,1875.75,1898.5,1827,,,-0.0184
2021-09-28,1876,1951,1951,1843,,,-0.0384
2021-09-27,1951,1948,1977.5,1922,,,0.0008
2021-09-26,1949.5,1948,1957.5,1938,,,-0.0018
2021-09-24,1953,1977,2008,1918,,,-0.0121
2021-09-23,1977,2011,2067.5,1943.5,,,-0.0184
2021-09-22,2014,1889.5,2057.5,1884,,,0.0659
2021-09-21,1889.5,1885,1939,1866,,,0.0024
2021-09-20,1885,2003,2012.5,1827.5,,,-0.0589
2021-09-19,2003,1990.25,2016.5,1987.5,,,-0.0012
2021-09-17,2005.5,2018,2040.5,1963,,,-0.0062
2021-09-16,2018,2019.5,2079.5,1986.5,,,-0.0007
2021-09-15,2019.5,1968,2029,1943.5,,,0.0254
2021-09-14,1969.5,2086,2087.5,1918,,,-0.0558
2021-09-13,2086,2138,2156.5,2060.5,,,-0.0238
2021-09-12,2136.75,2133,2139.5,2055,,,0.0048
2021-09-10,2126.5,2189.5,2214.5,2116,,,-0.0288
2021-09-09,2189.5,2236.5,2267.5,2136.5,,,-0.021
2021-09-08,2236.5,2364.5,2380.5,2206.5,,,-0.0541
2021-09-07,2364.5,2402.5,2409,2342.5,,,-0.0158
2021-09-06,2402.5,2426.75,2433.5,2388,,,-0.01
2021-09-05,2426.75,2413.5,2432.75,2413.5,,,0.0063
2021-09-03,2411.5,2405.75,2434,2382.5,,,0.002
