Date,Price,Open,High,Low,Vol.,Change %
11/4/2021,709.5,700.25,726.75,696.5,47520,0.0071
11/3/2021,704.5,718.75,720.5,696.5,46110,-0.0242
11/2/2021,722,725.25,731.25,713.25,60460,-0.0031
11/1/2021,724.25,721,731.25,714.25,35110,0.008
10/29/2021,718.5,720.25,726.75,709.75,48920,0.006
10/28/2021,714.25,720.75,723,704.75,62170,-0.0172
10/27/2021,726.75,739,740.25,720,88640,-0.0219
10/26/2021,743,741.25,743.75,733.5,58310,-0.0017
10/25/2021,744.25,731,744.75,730.75,46720,0.0164
10/22/2021,732.25,729,737,723.25,71210,0.0135
10/21/2021,722.5,743.5,745.5,720,105260,-0.0213
10/20/2021,738.25,738.75,744.25,724,137810,0.0044
10/19/2021,735,731.5,742,722.75,134560,-0.0047
10/18/2021,738.5,742.5,755,730.25,131740,-0.011
10/15/2021,746.75,739,749.75,737.25,126560,0.0265
10/14/2021,727.5,726.75,739,724,144390,0.0059
10/13/2021,723.25,718.75,727.25,712.75,112790,-0.0058
10/12/2021,727.5,724.75,729,722.25,6890,0
10/11/2021,727.5,714.25,733.5,713.25,37990,0.015
10/8/2021,716.75,710.25,719.25,709,45160,0.0174
10/7/2021,704.5,702,711.75,680.75,48310,0.0014
10/6/2021,703.5,719.25,727.75,697.25,53880,-0.0233
10/5/2021,720.25,697.5,721,696.75,89180,0.0326
10/4/2021,697.5,683,701.25,677,83300,0.036
10/1/2021,673.25,674.75,683,667.5,44340,-0.0044
9/30/2021,676.25,667,682,658.25,59790,0.0142
9/29/2021,666.75,658.25,670.25,653.5,76490,0.0038
9/28/2021,664.25,666.5,677,656.5,80790,-0.0075
9/27/2021,669.25,659,672.25,658.75,103600,0.0214
9/24/2021,655.25,650.5,659,647.75,59980,0.0112
9/23/2021,648,639.75,652.5,634.75,115610,0.0185
9/22/2021,636.25,626,641.5,626,91770,0.0262
9/21/2021,620,624,631.5,616.5,82780,-0.012
9/20/2021,627.5,633.75,634.5,617.5,92460,-0.0063
9/17/2021,631.5,634.75,636.5,628.5,91030,0.0044
9/16/2021,628.75,629.5,636.5,624,84950,-0.0071
9/15/2021,633.25,617,635.75,616,97670,0.0297
9/14/2021,615,616.25,620.25,610.5,135360,0
9/13/2021,615,610,619.75,609.25,114840,0.0157
