Date,Price,Open,High,Low,Vol.,Vol.,Change %
2022-07-22,18.617,18.785,18.88,18.42,47.28,47280,-0.0054
2022-07-21,18.719,18.61,18.805,18.12,58.42,58420,0.0027
2022-07-20,18.668,18.695,19.03,18.565,42.47,42470,-0.0024
2022-07-19,18.713,18.655,18.845,18.51,36.8,36800,-0.0067
2022-07-18,18.84,18.675,18.95,18.585,42.25,42250,0.0132
2022-07-15,18.594,18.335,18.695,18.095,53.07,53070,0.0202
2022-07-14,18.225,19.18,19.18,18.01,82.27,82270,-0.0505
2022-07-13,19.194,18.87,19.36,18.79,63.75,63750,0.0124
2022-07-12,18.958,19.055,19.135,18.63,53.27,53270,-0.0091
2022-07-11,19.132,19.265,19.31,19.015,38.6,38600,-0.0054
2022-07-08,19.236,19.17,19.39,18.935,43.11,43110,0.0025
2022-07-07,19.188,19.17,19.435,19.035,42.48,42480,0.0015
2022-07-06,19.159,19.155,19.325,18.705,66.25,66250,0.002
2022-07-04,19.121,19.88,20.1,18.97,85,85000,-0.0278
2022-07-01,19.667,20.29,20.29,19.295,75.67,75670,-0.0337
2022-06-30,20.352,20.725,20.785,20.145,61.1,61100,-0.0186
2022-06-29,20.738,20.84,21.065,20.61,53,53000,-0.0033
2022-06-28,20.806,21.17,21.355,20.72,42.01,42010,-0.0171
2022-06-27,21.168,21.2,21.535,21.08,48.09,48090,0.002
2022-06-24,21.125,20.92,21.205,20.545,72.54,72540,0.0039
2022-06-23,21.042,21.42,21.495,20.89,71.94,71940,-0.0177
2022-06-22,21.421,21.67,21.675,21.205,55.92,55920,-0.0159
2022-06-20,21.768,21.52,21.95,21.43,64.99,64990,0.0084
2022-06-17,21.587,21.955,21.965,21.56,43.9,43900,-0.0136
2022-06-16,21.885,21.68,21.97,21.32,52.32,52320,0.0217
2022-06-15,21.42,21.01,21.845,20.97,70.54,70540,0.0222
2022-06-14,20.954,21.07,21.36,20.845,59.21,59210,-0.0142
2022-06-13,21.255,22.01,22.04,20.91,88.96,88960,-0.0308
2022-06-10,21.931,21.715,22.02,21.235,78.78,78780,0.0052
2022-06-09,21.817,22.085,22.165,21.535,63.62,63620,-0.0125
2022-06-08,22.094,22.275,22.275,21.795,44.94,44940,-0.0038
2022-06-07,22.178,22.085,22.3,21.84,51.45,51450,0.0039
2022-06-06,22.092,21.945,22.565,21.9,48.16,48160,0.0084
2022-06-03,21.908,22.355,22.525,21.86,37.47,37470,-0.0165
2022-06-02,22.275,21.86,22.38,21.785,35.94,35940,0.0164
2022-06-01,21.915,21.535,21.995,21.41,51.15,51150,0.0105
2022-05-30,21.688,22.15,22.31,21.455,67.95,67950,-0.0185
2022-05-27,22.096,22.035,22.475,21.94,38.41,38410,0.006
2022-05-26,21.965,21.975,22.075,21.73,29.7,29700,0.0043
2022-05-25,21.87,22.115,22.145,21.725,32.08,32080,-0.0087
2022-05-24,22.063,21.77,22.215,21.645,36.83,36830,0.0157
2022-05-23,21.723,21.78,22.205,21.66,41.17,41170,0.0023
2022-05-20,21.674,21.965,22.08,21.58,34.79,34790,-0.0107
2022-05-19,21.908,21.43,22.01,21.25,41.28,41280,0.0169
2022-05-18,21.544,21.665,21.75,21.365,33.87,33870,-0.0095
2022-05-17,21.75,21.65,21.925,21.52,39.23,39230,0.0092
2022-05-16,21.551,21.105,21.71,20.835,46.63,46630,0.0262
2022-05-13,21.001,20.635,21.125,20.42,58.68,58680,0.011
2022-05-12,20.773,21.555,21.625,20.59,82,82000,-0.0372
2022-05-11,21.575,21.21,21.97,21.2,80.77,80770,0.007
2022-05-10,21.424,21.77,22.085,21.155,78.5,78500,-0.0181
2022-05-09,21.82,22.395,22.395,21.65,80.2,80200,-0.0245
2022-05-06,22.367,22.52,22.665,22.11,59.54,59540,-0.0034
2022-05-05,22.443,23.04,23.345,22.325,71.88,71880,0.0018
2022-05-04,22.402,22.6,23.125,22.22,58.06,58060,-0.0116
2022-05-03,22.665,22.7,22.89,22.44,43.73,43730,0.0036
2022-05-02,22.584,22.785,22.88,22.13,56.21,56210,-0.0217
2022-04-29,23.085,23.23,23.65,22.71,55.33,55330,-0.0041
2022-04-28,23.181,23.365,23.455,22.94,57.59,57590,-0.0119
2022-04-27,23.46,23.59,23.765,23.275,37.58,37580,-0.0036
2022-04-26,23.544,23.705,23.975,23.445,45.15,45150,-0.0053
2022-04-25,23.67,24.215,24.24,23.42,63.92,63920,-0.0243
2022-04-22,24.259,24.72,24.74,24.08,65.63,65630,-0.0147
2022-04-21,24.621,25.305,25.31,24.48,69.61,69610,-0.0257
2022-04-20,25.271,25.315,25.4,24.98,44.95,44950,-0.0047
2022-04-19,25.391,26.055,26.195,25.165,65.3,65300,-0.029
2022-04-18,26.15,25.875,26.495,25.805,52.5,52500,0.0175
2022-04-14,25.7,25.955,26.115,25.46,51.61,51610,-0.0127
2022-04-13,26.03,25.585,26.07,25.53,62.66,62660,0.0115
2022-04-12,25.735,25.255,25.84,25.025,74.87,74870,0.0299
2022-04-11,24.987,24.925,25.6,24.795,76.96,76960,0.0066
