Date,Price,Open,High,Low,Vol.,Change %
2021-12-24,20045,20130,20100,20100,5280,0.0012
2021-12-23,20021,20050,20040,20050,10940,0.0035
2021-12-22,19951,19900,19850,19855,13940,0.0171
2021-12-21,19615,19565,19560,19565,14150,0.0142
2021-12-20,19340,19260,19235,19240,11550,-0.0157
2021-12-17,19648,19710,19695,19700,15770,0.0012
2021-12-16,19624,19510,19500,19500,22530,0.0266
2021-12-15,19116,19275,19250,19275,20560,-0.0189
2021-12-14,19485,19660,19650,19660,15390,-0.0115
2021-12-13,19711,19775,19775,19775,14140,-0.0018
2021-12-10,19746,19850,19820,19820,14180,-0.0065
2021-12-09,19875,19830,19820,19830,13400,-0.0175
2021-12-08,20230,20275,20250,20275,12670,0.002
2021-12-07,20189,20110,20060,20110,20950,0.0186
2021-12-06,19820,19875,19825,19875,15580,-0.0105
2021-12-03,20030,20150,20100,20150,20170,0.0039
2021-12-02,19953,20050,20020,20030,15210,0.0004
2021-12-01,19946,20300,20250,20300,18660,0.0025
2021-11-30,19897,20140,20100,20125,21670,-0.0121
2021-11-29,20141,20150,20125,20150,17930,0.0123
2021-11-26,19897,20150,20050,20075,26990,-0.0373
2021-11-25,20667,20875,20825,20850,14970,-0.0086
2021-11-24,20846,21050,21000,21050,34870,0.0244
2021-11-23,20349,20450,20420,20420,19030,0.0006
2021-11-22,20336,20125,20075,20125,16410,0.0146
2021-11-19,20044,19825,19830,19825,26400,0.0206
2021-11-18,19639,19200,19175,19200,15630,0.0147
2021-11-17,19355,19470,19450,19460,14830,-0.002
2021-11-16,19394,19550,19525,19550,19160,-0.0102
2021-11-15,19594,19800,19750,19800,16070,-0.0193
2021-11-12,19979,19775,19725,19725,16920,0.0111
2021-11-11,19759,19715,19710,19715,13990,0.0003
2021-11-10,19754,19600,19500,19550,16450,0.0182
2021-11-09,19401,19635,19625,19635,12770,-0.0122
2021-11-08,19640,19600,19550,19575,15290,0.0106
2021-11-05,19434,19225,19200,19225,13770,0.0153
2021-11-04,19141,19470,19430,19450,15480,-0.0011
2021-11-03,19162,19700,19690,19700,20200,-0.0224
2021-11-02,19601,19700,19670,19680,16680,-0.0051
2021-11-01,19702,19500,19460,19470,16190,0.0131
2021-10-29,19448,19360,19300,19310,21870,-0.0064
2021-10-28,19574,19690,19670,19690,17790,0.0083
2021-10-27,19412,19675,19650,19640,29540,-0.0338
2021-10-26,20091,20400,20350,20375,24080,-0.0106
2021-10-25,20306,20030,20020,20030,16350,0.0287
2021-10-22,19739,20275,20210,20220,20490,-0.0096
2021-10-21,19930,20500,20475,20475,32320,-0.0493
2021-10-20,20963,20000,19955,19960,29830,0.0455
2021-10-19,20050,20450,20400,20450,33770,0.0027
2021-10-18,19997,20200,20150,20175,21180,-0.0011
2021-10-15,20020,19900,19825,19830,29200,0.0376
2021-10-14,19294,19265,19270,19260,18250,0.0199
2021-10-13,18918,19200,19190,19190,14610,-0.0032
2021-10-12,18978,19350,19330,19350,15730,-0.0074
2021-10-11,19119,19380,19360,19370,18400,-0.0053
2021-10-08,19221,18890,18870,18890,27710,0.0524
2021-10-07,18264,18240,18250,18240,14970,0.0106
